caption,comment,label
Quy định mới về Hợp đồng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Quy định mới về Hợp đồng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Bảo hiểm,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Trao đổi về vấn đề Bảo hiểm,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Hỏi luật sư: Công chứng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Hỏi luật sư: Công chứng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Câu hỏi pháp lý – Công chứng,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Câu hỏi pháp lý – Công chứng,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Câu hỏi pháp lý – Hình sự,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Câu hỏi pháp lý – Hình sự,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Thắc mắc về Thuế,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Thắc mắc về Thuế,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Tư vấn pháp luật Bảo hiểm,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Tư vấn pháp luật Bảo hiểm,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Kinh nghiệm giải quyết Công chứng,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Kinh nghiệm giải quyết Công chứng,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Hỏi đáp Sở hữu trí tuệ,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Hỏi đáp Sở hữu trí tuệ,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Xin tư vấn luật Người tiêu dùng,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Xin tư vấn luật Người tiêu dùng,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Kinh nghiệm giải quyết Giao thông,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Kinh nghiệm giải quyết Giao thông,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Hỏi luật sư: Môi trường,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Hỏi luật sư: Môi trường,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Thắc mắc về Môi trường,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Thắc mắc về Môi trường,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Câu hỏi pháp lý – Môi trường,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Câu hỏi pháp lý – Môi trường,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Trao đổi về vấn đề Môi trường,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Trao đổi về vấn đề Môi trường,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Xin tư vấn luật Công chứng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Xin tư vấn luật Công chứng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Tư vấn miễn phí lĩnh vực Người tiêu dùng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Tư vấn miễn phí lĩnh vực Người tiêu dùng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Xin tư vấn luật Lao động,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Xin tư vấn luật Lao động,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Hỏi đáp Lao động,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Hỏi đáp Lao động,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Hỏi luật sư: Hành nghề luật sư,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Hỏi luật sư: Hành nghề luật sư,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Thắc mắc về Công chứng,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Thắc mắc về Công chứng,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Tư vấn pháp luật Ngân hàng,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Tư vấn pháp luật Ngân hàng,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Thắc mắc về Người tiêu dùng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Thắc mắc về Người tiêu dùng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Hỏi đáp Công chứng,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Hỏi đáp Công chứng,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Hỏi luật sư: Ngân hàng,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Hỏi luật sư: Ngân hàng,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Quy định mới về Giao thông,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Quy định mới về Giao thông,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Câu hỏi pháp lý – Thừa kế,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Câu hỏi pháp lý – Thừa kế,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Tư vấn miễn phí lĩnh vực Giao thông,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Tư vấn miễn phí lĩnh vực Giao thông,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Hỏi đáp Người tiêu dùng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Hỏi đáp Người tiêu dùng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Tư vấn pháp luật Người tiêu dùng,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Tư vấn pháp luật Người tiêu dùng,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Xin tư vấn luật Ngân hàng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Xin tư vấn luật Ngân hàng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Xin tư vấn luật Hợp đồng,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Xin tư vấn luật Hợp đồng,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Câu hỏi pháp lý – Ngân hàng,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Câu hỏi pháp lý – Ngân hàng,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Trao đổi về vấn đề Thuế,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Trao đổi về vấn đề Thuế,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Tư vấn miễn phí lĩnh vực Thừa kế,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Tư vấn miễn phí lĩnh vực Thừa kế,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Hỏi đáp Giao thông,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Hỏi đáp Giao thông,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Hỏi đáp Môi trường,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Hỏi đáp Môi trường,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Kinh nghiệm giải quyết Đất đai,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Kinh nghiệm giải quyết Đất đai,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Thắc mắc về Công chứng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Thắc mắc về Công chứng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Xin tư vấn luật Bảo hiểm,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Xin tư vấn luật Bảo hiểm,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Hỏi đáp Môi trường,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Hỏi đáp Môi trường,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Thắc mắc về Môi trường,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Thắc mắc về Môi trường,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Tư vấn pháp luật Hợp đồng,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Tư vấn pháp luật Hợp đồng,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Câu hỏi pháp lý – Hợp đồng,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Câu hỏi pháp lý – Hợp đồng,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Hỏi luật sư: Sở hữu trí tuệ,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Hỏi luật sư: Sở hữu trí tuệ,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Kinh nghiệm giải quyết Hợp đồng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Kinh nghiệm giải quyết Hợp đồng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Quy định mới về Đất đai,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Quy định mới về Đất đai,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Trao đổi về vấn đề Thừa kế,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Trao đổi về vấn đề Thừa kế,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Tư vấn pháp luật Hành chính,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Tư vấn pháp luật Hành chính,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Hỏi luật sư: Thừa kế,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Hỏi luật sư: Thừa kế,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Câu hỏi pháp lý – Công chứng,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Câu hỏi pháp lý – Công chứng,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Quy định mới về Người tiêu dùng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Quy định mới về Người tiêu dùng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Xin tư vấn luật Ngân hàng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Xin tư vấn luật Ngân hàng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Hỏi đáp Thuế,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Hỏi đáp Thuế,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Hỏi đáp Ngân hàng,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Hỏi đáp Ngân hàng,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Câu hỏi pháp lý – Di trú,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Câu hỏi pháp lý – Di trú,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Kinh nghiệm giải quyết Hành chính,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Kinh nghiệm giải quyết Hành chính,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Tư vấn miễn phí lĩnh vực Ngân hàng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Tư vấn miễn phí lĩnh vực Ngân hàng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Hỏi luật sư: Sở hữu trí tuệ,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Hỏi luật sư: Sở hữu trí tuệ,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Kinh nghiệm giải quyết Người tiêu dùng,"Khi kết hôn, nam từ đủ 20 tuổi, nữ từ đủ 18 tuổi trở lên mới hợp pháp.",0
Kinh nghiệm giải quyết Người tiêu dùng,Người chưa đủ tuổi vẫn có thể đăng ký kết hôn nếu được cha mẹ đồng ý.,1
Thắc mắc về Giao thông,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Thắc mắc về Giao thông,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Câu hỏi pháp lý – Người tiêu dùng,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Câu hỏi pháp lý – Người tiêu dùng,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Thắc mắc về Bảo hiểm,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Thắc mắc về Bảo hiểm,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Kinh nghiệm giải quyết An toàn lao động,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Kinh nghiệm giải quyết An toàn lao động,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Trao đổi về vấn đề Hình sự,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Trao đổi về vấn đề Hình sự,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Hỏi luật sư: Giao thông,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Hỏi luật sư: Giao thông,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Thắc mắc về Hình sự,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Thắc mắc về Hình sự,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Thắc mắc về An toàn lao động,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Thắc mắc về An toàn lao động,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Quy định mới về Thừa kế,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Quy định mới về Thừa kế,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Hỏi luật sư: Doanh nghiệp,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Hỏi luật sư: Doanh nghiệp,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Tư vấn pháp luật Thừa kế,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Tư vấn pháp luật Thừa kế,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Kinh nghiệm giải quyết Bảo hiểm,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Kinh nghiệm giải quyết Bảo hiểm,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Xin tư vấn luật Di trú,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Xin tư vấn luật Di trú,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Trao đổi về vấn đề Hợp đồng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Hợp đồng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Trao đổi về vấn đề Hành nghề luật sư,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Hành nghề luật sư,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Trao đổi về vấn đề Người tiêu dùng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Người tiêu dùng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Hỏi đáp Hành nghề luật sư,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Hỏi đáp Hành nghề luật sư,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Tư vấn miễn phí lĩnh vực Hợp đồng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Tư vấn miễn phí lĩnh vực Hợp đồng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Kinh nghiệm giải quyết Di trú,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Kinh nghiệm giải quyết Di trú,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Xin tư vấn luật Giao thông,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Xin tư vấn luật Giao thông,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Kinh nghiệm giải quyết Hợp đồng,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Kinh nghiệm giải quyết Hợp đồng,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Câu hỏi pháp lý – Bảo hiểm,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Câu hỏi pháp lý – Bảo hiểm,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Kinh nghiệm giải quyết Sở hữu trí tuệ,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Kinh nghiệm giải quyết Sở hữu trí tuệ,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Tư vấn miễn phí lĩnh vực Thuế,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Tư vấn miễn phí lĩnh vực Thuế,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề An toàn lao động,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Trao đổi về vấn đề An toàn lao động,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
